potencia_x,potencia_y,potencia_z,potencia_total_xyz
2.58322626526261e-05,0.000347133280810068,0.00027928140600103,0.000652246949463724
2.09256368526323e-05,2.58485450438971e-05,3.31693824417083e-05,7.99435643382377e-05
3.41549961826091e-05,2.58241996993963e-05,2.81893806243652e-05,8.81685765063707e-05
3.26279478803189e-05,3.16835866356407e-05,2.84244244259398e-05,9.27359589418994e-05
1.13916751585218e-05,1.43328160749623e-05,2.00652860494021e-05,4.57897772828862e-05
2.27561333207647e-05,1.74300906037035e-05,2.05664236064895e-05,6.07526475309577e-05
3.40634442306277e-05,4.35478782225781e-05,4.58088288531644e-05,0.00012342015130637
3.95192468063654e-05,2.94931733159252e-05,0.000111419307249832,0.000180431727372123
6.54177118050955e-05,8.8975095982817e-05,0.000103186847467655,0.000257579655255568
3.36022472142545e-05,6.23634627546664e-05,5.27817970920167e-05,0.000148747507060938
3.25837932165009e-05,3.16957518705111e-05,4.52700687129142e-05,0.000109549613799926
3.06847775826238e-05,4.0432427368166e-05,3.73910056518049e-05,0.000108508210602595
2.58248218168723e-05,5.11549685167744e-05,3.51212325940377e-05,0.000112101022927684
0.000136741944420215,0.000387919427904274,0.000152430338648879,0.000677091710973368
0.000459774994416616,0.00123319834691352,0.00062972331251981,0.00232269665384994
0.000504662125662088,0.00180885350800797,0.000748336456193973,0.00306185208986403
0.000143485820327376,5.76738647509245e-05,7.67174372743534e-05,0.000277877122352654
4.90773526830025e-05,6.72730198691669e-05,5.94448032590272e-05,0.000175795175811197
0.00020426636133994,0.000548060711158573,0.000200959877883141,0.000953286950381654
0.000188027912237117,0.000328514253007866,0.000134749357397145,0.000651291522642128
7.49435679215478e-05,3.14454098606557e-05,6.06125539372444e-05,0.000167001531719448
8.5518077953861e-05,0.000100356769831589,8.44420057816575e-05,0.000270316853567108
0.000165750616404377,0.000392971954663076,0.000199686250088873,0.000758408821156326
9.82678462523358e-05,0.000204430845758785,0.000162653868815561,0.000465352560826682
0.00053132632462694,0.000353386223351853,0.000311642087822581,0.00119635463580137
0.000356147850511851,0.00105229607532989,0.000424382381937344,0.00183282630777908
6.45826379774985e-05,6.51129368463005e-05,6.28078059249993e-05,0.000192503380748798
1.22349358045773e-05,4.52326894146849e-05,2.90301616301945e-05,8.64977868494567e-05
3.78783671329954e-06,3.89435928503923e-06,1.1433072198722e-05,1.91152681970608e-05
0.000542253690492887,0.00180777798164491,0.000584165299993609,0.00293419697213141
0.000177894173619666,0.000478950972215264,0.000159659013903418,0.000816504159738348
0.000724595358412262,0.0019795211152926,0.00071348251891101,0.00341759899261587
0.00014380030761713,0.000259349780016569,8.94259580587005e-05,0.0004925760456924
2.93966201497573e-05,2.04790492717456e-05,3.47849766680246e-05,8.46606460895275e-05
