potencia_x,potencia_y,potencia_z,potencia_total_xyz
1.13599817485661e-05,9.70295300809506e-06,1.20723719974597e-05,3.31353067541208e-05
1.78529499006782e-05,1.76577417285722e-05,2.46604813876391e-05,6.01711730168896e-05
6.31752607024976e-06,8.17865420500345e-06,1.12773964866659e-05,2.57735767619191e-05
1.18831025014866e-05,8.54111695407365e-06,1.0659616053965e-05,3.10838355095253e-05
2.63980817984312e-05,1.71127240782374e-05,2.60979863041613e-05,6.96087921808299e-05
9.56317513976511e-06,8.59316082893854e-06,1.26848864264874e-05,3.0841222395191e-05
0.000136353724341228,0.000288902064533123,0.000108444343955105,0.000533700132829457
5.81391647728913e-06,4.95801108350141e-06,1.2270817529332e-05,2.30427450901226e-05
9.50097911253867e-06,9.57679381581348e-06,1.45794761913893e-05,3.36572491197414e-05
3.99612509956362e-06,3.35120559795406e-06,9.46492454464833e-06,1.6812255242166e-05
3.86803390960378e-06,3.84028859366556e-06,9.08417055188223e-06,1.67924930551516e-05
3.61560631502868e-06,3.17207210005735e-06,8.61006406151093e-06,1.5397742476597e-05
3.62554413032931e-06,3.33409341160908e-06,9.22303008920355e-06,1.61826676311419e-05
3.58830495377385e-06,3.34758784252564e-06,8.96479422010504e-06,1.59006870164045e-05
4.04327149148709e-06,3.65533442775131e-06,9.69950132129498e-06,1.73981072405334e-05
1.54073312122167e-05,1.17502911530215e-05,1.72502015302827e-05,4.44078238955209e-05
6.75472940803021e-06,6.37054348550429e-06,1.08466669507079e-05,2.39719398442424e-05
4.30146556737371e-06,3.73639198874262e-06,8.50837252987443e-06,1.65462300859908e-05
4.47620279253452e-06,3.6045021613646e-06,8.8336097868949e-06,1.6914314740794e-05
4.33342405799591e-06,3.57511655901491e-06,9.30546157173701e-06,1.72140021887478e-05
3.91946293595854e-06,3.27077302395283e-06,8.32595320019473e-06,1.55161891601061e-05
4.12521207492959e-06,3.54943123000574e-06,8.58156231965939e-06,1.62562056245947e-05
4.56008532764159e-06,3.83917930036725e-06,9.80966575084791e-06,1.82089303788568e-05
5.70475447706618e-06,4.78848666783014e-06,1.0397414495156e-05,2.08906556400524e-05
3.67137212489805e-06,3.07872491558687e-06,8.17545615369397e-06,1.49255531941789e-05
1.8022232059568e-05,1.14930424905097e-05,1.57906627775197e-05,4.53059373275975e-05
8.08275429691357e-06,6.20071909941976e-06,1.2052728659402e-05,2.63362020557354e-05
4.83163359245246e-06,3.41118839185538e-06,8.69618652652876e-06,1.69390085108366e-05
8.72322775382971e-06,5.71381572847632e-06,1.07693904901158e-05,2.52064339724218e-05
8.90284781441206e-06,5.27038550688289e-06,1.00588462747271e-05,2.4232079596022e-05
6.05704091511482e-06,4.03205388524902e-06,9.17827654580835e-06,1.92673713461722e-05
4.05502750168716e-05,5.90734801795256e-05,3.87319197455992e-05,0.000138355674941996
0.000166164945606271,0.000259085305862656,0.000176220163053792,0.000601470414522719
5.25558245585457e-05,4.21644602293175e-05,4.63538509284002e-05,0.000141074135716263
3.98629065806658e-06,3.61991682015699e-06,9.44406071110795e-06,1.70502681893315e-05
4.77387679705593e-06,4.0005855551766e-06,9.8292821856324e-06,1.86037445378649e-05
5.43295687254024e-06,4.99156227146428e-06,1.11395575181817e-05,2.15640766621862e-05
4.47026669984313e-06,4.36110083131966e-06,9.6832149751845e-06,1.85145825063473e-05
7.194739440836e-06,6.0264905731181e-06,1.30276798259821e-05,2.62489098399362e-05
5.00770773270798e-06,3.81515639854736e-06,8.74879491676806e-06,1.75716590480234e-05
4.45209316268967e-06,3.92275657173153e-06,8.73333290243671e-06,1.71081826368579e-05
1.13812461787487e-05,1.09055583608166e-05,1.54208620248621e-05,3.77076665644274e-05
9.03032010251985e-06,7.66307472404124e-06,1.15560615239562e-05,2.82494563505173e-05
5.93827036331994e-06,5.90325005379308e-06,1.0357057585233e-05,2.2198578002346e-05
4.24526210760573e-06,5.59434078531021e-06,9.87799468066783e-06,1.97175975735838e-05
6.37011446522508e-06,7.66957332124978e-06,1.28638531465129e-05,2.69035409329877e-05
4.00546685827998e-06,4.16109376582388e-06,8.74985673641571e-06,1.69164173605196e-05
3.84210140905873e-06,3.97340533169584e-06,8.64553477645174e-06,1.64610415172063e-05
3.77791983613599e-06,3.9363529486944e-06,8.48085208236697e-06,1.61951248671974e-05
3.7265574553373e-06,3.84317125114669e-06,8.79377897412982e-06,1.63635076806138e-05
3.74674611257233e-06,3.82721287126855e-06,8.22161455536649e-06,1.57955735392074e-05
3.77931644755928e-06,3.65304092632034e-06,8.43975843185403e-06,1.58721158057336e-05
8.8508348559607e-06,7.4249344837301e-06,1.0991774299081e-05,2.72675436387718e-05
6.65044235105601e-06,1.00452020917034e-05,1.43069990321519e-05,3.10026434749113e-05
9.75515173682644e-06,8.7885431670445e-06,1.4083763459118e-05,3.2627458362989e-05
5.80996889305887e-06,6.12823368273626e-06,1.06327027479174e-05,2.25709053237126e-05
8.65163273244111e-06,7.23985243057406e-06,1.14812685354836e-05,2.73727536984988e-05
5.10005014673098e-06,5.58249074184464e-06,1.04735467925601e-05,2.11560876811357e-05
1.0695304829641e-05,1.09620487536802e-05,1.53057159347994e-05,3.69630695181205e-05
9.42038439716496e-06,1.32389993084713e-05,1.54560178782801e-05,3.81154015839164e-05
4.09530040882794e-06,4.94081821829469e-06,9.16050710995409e-06,1.81966257370767e-05
8.30214081399308e-06,7.63269607888521e-06,1.15788482305553e-05,2.75136851234336e-05
7.33032030364119e-06,7.41204476367711e-06,1.10901971762374e-05,2.58325622435557e-05
6.32837556635844e-06,5.95583794321761e-06,9.63504558203927e-06,2.19192590916153e-05
9.3283276530294e-06,8.32137483993196e-06,1.26960769753064e-05,3.03457794682677e-05
5.52643514398091e-06,7.35615800200426e-06,1.10184607352371e-05,2.39010538812222e-05
9.25645853352959e-06,6.88316903408283e-06,1.19758824093098e-05,2.81155099769222e-05
4.52102470184504e-06,5.818334295725e-06,9.41081617620422e-06,1.97501751737743e-05
3.61461432009772e-06,4.62135922662321e-06,9.06658459427191e-06,1.73025581409928e-05
3.4347767662628e-06,4.06302133366196e-06,7.76830050621782e-06,1.52660986061426e-05
3.5741854709197e-06,4.64222137617549e-06,8.5324468450233e-06,1.67488536921185e-05
3.67000452559482e-06,4.3525258392264e-06,8.94738860991192e-06,1.69699189747331e-05
3.53815059891633e-06,4.21871873091338e-06,8.99256773835125e-06,1.6749437068181e-05
3.52801888079249e-06,4.04622149397156e-06,8.44305642462744e-06,1.60172967993915e-05
3.98518531271406e-06,4.21216709867781e-06,8.49553662457342e-06,1.66928890359653e-05
4.32514043412598e-06,4.90289726789944e-06,9.98269071962684e-06,1.92107284216523e-05
3.65045131767412e-06,4.11375919616689e-06,8.77715323433437e-06,1.65413637481754e-05
3.74811961011426e-06,4.29628297475919e-06,8.93273154394525e-06,1.69771341288187e-05
3.9255580749822e-06,4.0958731718538e-06,8.09773591072081e-06,1.61191671575568e-05
3.98123335888702e-06,4.18111697894816e-06,8.99181500907077e-06,1.71541653469059e-05
5.91165920242259e-06,7.02593609359375e-06,1.1501222253088e-05,2.44388175491044e-05
1.27844820181859e-05,1.76885398478542e-05,1.98203305511165e-05,5.02933524171566e-05
9.74920216849425e-06,1.15132096574774e-05,1.45763112318305e-05,3.58387230578022e-05
5.5924476631561e-06,5.62230615654309e-06,9.64617551504416e-06,2.08609293347433e-05
4.01623435019998e-06,4.45970271505265e-06,8.93199418800846e-06,1.74079312532611e-05
7.95979272294989e-06,5.78848995659026e-06,1.03644829057825e-05,2.41127655853227e-05
8.50573414565869e-06,7.70971614675698e-06,1.12674691767089e-05,2.74829194691246e-05
7.71563162589254e-06,7.22569310989047e-06,1.14826565038772e-05,2.64239812396602e-05
7.57846602394875e-06,8.38775463215409e-06,1.06865056470451e-05,2.6652726303148e-05
5.46543700956542e-06,4.27169940961896e-06,8.99141106812135e-06,1.87285474873057e-05
4.6936014619285e-06,5.16673012696135e-06,9.25516934180956e-06,1.91155009306994e-05
4.95839647260629e-06,4.28733044630139e-06,8.55298483199416e-06,1.77987117509018e-05
4.19999480696801e-06,4.44583833143212e-06,8.69498461127391e-06,1.7340817749674e-05
3.67190971366344e-06,3.66425965846175e-06,8.25498272061354e-06,1.55911520927387e-05
3.64386639911283e-06,3.61849922608489e-06,7.81799456592067e-06,1.50803601911184e-05
3.51856152357354e-06,3.52135269158445e-06,7.96278044323088e-06,1.50026946583889e-05
3.63483728248794e-06,3.44434257613458e-06,8.03286691342451e-06,1.5112046772047e-05
4.63996802530796e-06,5.6074177530502e-06,9.86462386346983e-06,2.0112009641828e-05
3.97831629317987e-06,3.92986587261882e-06,8.56848540447341e-06,1.64766675702721e-05
3.59062413173534e-06,3.88821038336176e-06,8.13116839280966e-06,1.56100029079068e-05
3.57010943995369e-06,3.92854467780501e-06,8.42756479635354e-06,1.59262189141122e-05
3.57586043088828e-06,4.04749574518503e-06,8.07928928373888e-06,1.57026454598122e-05
3.53543505431354e-06,4.19649550820834e-06,8.41475675389174e-06,1.61466873164136e-05
3.60438743187669e-06,3.85069242831576e-06,8.22159567321371e-06,1.56766755334062e-05
3.70854237214336e-06,3.84236581129814e-06,8.69031592737344e-06,1.6241224110815e-05
3.63823236619507e-06,3.94517578434951e-06,8.86796789071089e-06,1.64513760412555e-05
1.41380667574856e-05,8.89808899966834e-06,1.26291979362247e-05,3.56653536933786e-05
1.63407756725232e-05,1.66338577869112e-05,1.34630325951669e-05,4.64376660546013e-05
3.71771690832769e-06,5.67871234099046e-06,8.21608873033416e-06,1.76125179796523e-05
3.31345610978571e-06,5.27807195018084e-06,8.73650037786609e-06,1.73280284378326e-05
3.53218869327106e-06,4.79306150444641e-06,8.388354236024e-06,1.67136044337415e-05
3.36216870726609e-06,4.7922813424993e-06,8.18831012868386e-06,1.63427601784493e-05
3.13618003666841e-06,4.59286555038665e-06,7.59710160699572e-06,1.53261471940508e-05
3.42846685976667e-06,4.55722793035732e-06,8.35886158583648e-06,1.63445563759605e-05
3.43741990036845e-06,4.32961976782302e-06,7.97489973885253e-06,1.5741939407044e-05
3.6192825428351e-06,4.69758865251596e-06,8.2306814120974e-06,1.65475526074485e-05
3.56491869267339e-06,4.53906879869866e-06,8.14639974189341e-06,1.62503872332655e-05
3.46484842452697e-06,4.58048298351527e-06,8.29130392115399e-06,1.63366353291962e-05
3.54328539058745e-06,4.44470438196083e-06,8.51006635736829e-06,1.64980561299166e-05
5.94306930474917e-06,5.42180230454827e-06,8.59618304626384e-06,1.99610546555613e-05
5.27496102496716e-06,4.59152394518882e-06,8.76051717751391e-06,1.86270021476699e-05
4.37468948744217e-06,3.9014296355751e-06,8.02665095258469e-06,1.6302770075602e-05
3.86875696968939e-06,3.70253337031573e-06,8.01490530322542e-06,1.55861956432305e-05
3.64083603521291e-06,3.31242218412949e-06,7.7704634392028e-06,1.47237216585452e-05
6.73961334053964e-06,7.33574496198849e-06,1.17082545571882e-05,2.57836128597163e-05
1.6971375602821e-05,1.42291397869342e-05,1.72345025278417e-05,4.8435017917597e-05
7.77016803730171e-06,6.18704456786051e-06,1.00826974153813e-05,2.40399100205435e-05
4.90924309448327e-06,4.43498187684511e-06,8.73679281682275e-06,1.80810177881511e-05
9.57328797911927e-06,8.872271982031e-06,1.38690479612295e-05,3.23146079223798e-05
8.07517435855462e-06,4.81645813513439e-06,1.02087145413807e-05,2.31003470350697e-05
7.422019068684e-06,6.2328066069271e-06,1.06855201122208e-05,2.43403457878319e-05
3.16896734456858e-06,3.24385530310922e-06,7.9385275876327e-06,1.43513502353105e-05
3.93590929844838e-06,3.36378163484436e-06,7.26140049919529e-06,1.4561091432488e-05
3.22866711804962e-06,3.39705929459374e-06,7.047779345136e-06,1.36735057577794e-05
3.16037127601142e-06,3.2894958774465e-06,7.58580129211465e-06,1.40356684455726e-05
5.96228756355376e-06,5.44933975593197e-06,9.10398236825553e-06,2.05156096877413e-05
5.11744122439175e-06,4.75443424231961e-06,8.61085727789713e-06,1.84827327446085e-05
4.48705316923171e-06,4.24072037255178e-06,8.82003722826419e-06,1.75478107700477e-05
3.53781524637302e-06,3.42503300890744e-06,7.77453647626581e-06,1.47373847315463e-05
3.5531510045695e-06,3.5248094118298e-06,8.23822875659163e-06,1.53161891729909e-05
4.37046520277968e-06,3.96246384944774e-06,8.28701587312682e-06,1.66199449253542e-05
3.26710643338118e-06,3.34640530408198e-06,7.56882163124604e-06,1.41823333687092e-05
8.17377238185985e-06,5.81895175594726e-06,9.88781599043622e-06,2.38805401282433e-05
8.6148819226753e-06,7.45605119758887e-06,1.15200279811825e-05,2.75909611014466e-05
8.64925893708059e-06,7.6071434093579e-06,1.2623099578667e-05,2.88795019251055e-05
3.8082347217881e-06,3.65962824431708e-06,7.63522378715437e-06,1.51030867532596e-05
3.60019903607997e-06,3.61399027389306e-06,7.72587874733513e-06,1.49400680573082e-05
3.70925072242842e-06,3.32187318811595e-06,7.73160801281127e-06,1.47627319233556e-05
3.36999210171809e-06,3.65467810041897e-06,7.89979256739756e-06,1.49244627695346e-05
3.49095032084566e-06,3.33298805011119e-06,7.95555818428336e-06,1.47794965552402e-05
4.06387719275297e-06,3.8751600117462e-06,7.95679339098862e-06,1.58958305954878e-05
3.29025671509807e-06,3.34977024972936e-06,7.72658842596867e-06,1.43666153907961e-05
3.18144015305854e-06,3.39817172761947e-06,7.56833727486394e-06,1.41479491555419e-05
3.2967390166956e-06,3.27636607534522e-06,7.46170390133544e-06,1.40348089933763e-05
4.02414231531141e-06,4.07939682531998e-06,8.1327166973353e-06,1.62362558379667e-05
3.76671787744292e-06,3.61200250740807e-06,7.76250449826769e-06,1.51412248831187e-05
3.23849810707187e-06,3.29521184677767e-06,7.32111015480442e-06,1.3854820108654e-05
2.56782172611884e-05,2.14318387473082e-05,2.38317533893816e-05,7.09418093978782e-05
2.6659808521916e-05,2.35724609774634e-05,2.07260608702107e-05,7.095833036959e-05
3.79795418374767e-05,1.93077605786524e-05,2.54242577833455e-05,8.27115601994746e-05
5.97304885820013e-06,5.3264524553122e-06,1.28116327395087e-05,2.41111340530211e-05
3.48424254341672e-06,3.10502924018005e-06,8.98873925321501e-06,1.55780110368118e-05
4.05502944798429e-06,3.09825807233231e-06,9.17902685929223e-06,1.63323143796088e-05
3.54002551551675e-06,3.03339759794027e-06,8.92344343628232e-06,1.54968665497393e-05
3.43280217516542e-06,3.11232349404375e-06,8.82556183088501e-06,1.53706875000942e-05
3.38714666497584e-06,3.04553541423987e-06,8.99004158583554e-06,1.54227236650513e-05
3.27709226755817e-06,2.95951978477557e-06,8.93649018026449e-06,1.51731022325982e-05
3.35380745934879e-06,2.97540647955897e-06,8.84480112340762e-06,1.51740150623154e-05
3.3492278418329e-06,2.99757862969107e-06,8.96382925376479e-06,1.53106357252888e-05
3.39160319566093e-06,3.03887216273693e-06,9.04897621826758e-06,1.54794515766654e-05
3.4232389684893e-06,3.06186742667483e-06,9.12250639838699e-06,1.56076127935511e-05
4.40591063858512e-06,3.11547895466776e-06,9.27659300399663e-06,1.67979825972495e-05
6.80004192058842e-06,6.89926692046416e-06,1.26925064185802e-05,2.63918152596328e-05
3.39400072018322e-06,4.44666607849954e-06,8.74434373685442e-06,1.65850105355372e-05
3.30879708194583e-06,3.87783341051214e-06,8.08174781905056e-06,1.52683783115085e-05
